Run,Alias,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,Bytes,Center Name,Collection_Date,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,ENA_checklist,ENA-FIRST-PUBLIC (run),ENA-LAST-UPDATE (run),environment_(biome),environment_(feature),environment_(material),Experiment,geo_loc_name_country,geo_loc_name_country_continent,geographic_location_(altitude),geographic_location_(country_and/or_sea),geographic_location_(latitude),geographic_location_(longitude),geographic_location_(region_and_locality),host-associated_environmental_package,host_body_site,host_length,host_sex,host_subject_id,host_total_mass,INSDC_center_alias,INSDC_center_name,INSDC_first_public,INSDC_last_update,INSDC_status,Instrument,Investigation_type,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,project_name,ReleaseDate,Sample Name,Sample_Name,Sequencing_method,SRA_accession,SRA Study,Temperature,Title
ERR3460030,14Bue1011Ch01A,AMPLICON,501,4635094,PRJEB33555,SAMEA5816608,2931217,AIX MARSEILLE UNIVERSITE,7/3/14,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",ERC000013,10/31/19,7/31/19,Parachondrostoma_toxostoma,Durance_river,skin,ERX3481781,France,Europe,593,France,44.344,5.771,Buech,host-associated,skin,14.5,male,14Bue1011,22,Aix Marseille Universite,Aix Marseille Universite,2019-10-31T04:04:06Z,2019-07-29T12:20:42Z,public,Illumina MiSeq,bacteria_archaea,Run2,PAIRED,PCR,OTHER,metagenome,ILLUMINA,Pt_microbiota,2019-11-01T00:00:00Z,SAMEA5816608,ERS3605204,MiSeq,ERS3605204,ERP116356,23.5,microbiota
ERR3460031,14Bue1011Ch02A,AMPLICON,501,20369126,PRJEB33555,SAMEA5816609,10803362,AIX MARSEILLE UNIVERSITE,7/3/14,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",ERC000013,10/31/19,7/31/19,Parachondrostoma_toxostoma,Durance_river,midgut,ERX3481782,France,Europe,593,France,44.344,5.771,Buech,host-associated,midgut,14.5,male,14Bue1011,22,Aix Marseille Universite,Aix Marseille Universite,2019-10-31T04:04:06Z,2019-07-29T12:20:43Z,public,Illumina MiSeq,bacteria_archaea,Run2,PAIRED,PCR,OTHER,metagenome,ILLUMINA,Pt_microbiota,2019-11-01T00:00:00Z,SAMEA5816609,ERS3605205,MiSeq,ERS3605205,ERP116356,23.5,microbiota
ERR3460032,14Bue1011Ch03A,AMPLICON,501,4718724,PRJEB33555,SAMEA5816610,2820668,AIX MARSEILLE UNIVERSITE,7/3/14,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",ERC000013,10/31/19,7/31/19,Parachondrostoma_toxostoma,Durance_river,hindgut,ERX3481783,France,Europe,593,France,44.344,5.771,Buech,host-associated,hindgut,14.5,male,14Bue1011,22,Aix Marseille Universite,Aix Marseille Universite,2019-10-31T04:04:06Z,2019-07-29T12:20:43Z,public,Illumina MiSeq,bacteria_archaea,Run2,PAIRED,PCR,OTHER,metagenome,ILLUMINA,Pt_microbiota,2019-11-01T00:00:00Z,SAMEA5816610,ERS3605206,MiSeq,ERS3605206,ERP116356,23.5,microbiota
ERR3460033,14Bue1011Ch05A,AMPLICON,501,6508169,PRJEB33555,SAMEA5816611,4184432,AIX MARSEILLE UNIVERSITE,7/3/14,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",ERC000013,10/31/19,7/31/19,Parachondrostoma_toxostoma,Durance_river,gills,ERX3481784,France,Europe,593,France,44.344,5.771,Buech,host-associated,gills,14.5,male,14Bue1011,22,Aix Marseille Universite,Aix Marseille Universite,2019-10-31T04:04:06Z,2019-07-29T12:20:43Z,public,Illumina MiSeq,bacteria_archaea,Run2,PAIRED,PCR,OTHER,metagenome,ILLUMINA,Pt_microbiota,2019-11-01T00:00:00Z,SAMEA5816611,ERS3605207,MiSeq,ERS3605207,ERP116356,23.5,microbiota
ERR3460034,14Bue1012Ch01A,AMPLICON,501,2153101,PRJEB33555,SAMEA5816612,1305347,AIX MARSEILLE UNIVERSITE,7/3/14,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",ERC000013,10/31/19,7/31/19,Parachondrostoma_toxostoma,Durance_river,skin,ERX3481785,France,Europe,593,France,44.345,5.772,Buech,host-associated,skin,18.5,male,14Bue1012,43,Aix Marseille Universite,Aix Marseille Universite,2019-10-31T04:04:06Z,2019-07-29T12:20:43Z,public,Illumina MiSeq,bacteria_archaea,Run2,PAIRED,PCR,OTHER,metagenome,ILLUMINA,Pt_microbiota,2019-11-01T00:00:00Z,SAMEA5816612,ERS3605208,MiSeq,ERS3605208,ERP116356,23.5,microbiota
ERR3460035,14Bue1012Ch02A,AMPLICON,501,15654297,PRJEB33555,SAMEA5816613,8209758,AIX MARSEILLE UNIVERSITE,7/3/14,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",ERC000013,10/31/19,7/31/19,Parachondrostoma_toxostoma,Durance_river,midgut,ERX3481786,France,Europe,593,France,44.345,5.772,Buech,host-associated,midgut,18.5,male,14Bue1012,43,Aix Marseille Universite,Aix Marseille Universite,2019-10-31T04:04:06Z,2019-07-29T12:20:43Z,public,Illumina MiSeq,bacteria_archaea,Run2,PAIRED,PCR,OTHER,metagenome,ILLUMINA,Pt_microbiota,2019-11-01T00:00:00Z,SAMEA5816613,ERS3605209,MiSeq,ERS3605209,ERP116356,23.5,microbiota
ERR3460036,14Bue1012Ch03A,AMPLICON,501,6098845,PRJEB33555,SAMEA5816614,3489262,AIX MARSEILLE UNIVERSITE,7/3/14,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",ERC000013,10/31/19,7/31/19,Parachondrostoma_toxostoma,Durance_river,hindgut,ERX3481787,France,Europe,593,France,44.345,5.772,Buech,host-associated,hindgut,18.5,male,14Bue1012,43,Aix Marseille Universite,Aix Marseille Universite,2019-10-31T04:04:06Z,2019-07-29T12:20:43Z,public,Illumina MiSeq,bacteria_archaea,Run2,PAIRED,PCR,OTHER,metagenome,ILLUMINA,Pt_microbiota,2019-11-01T00:00:00Z,SAMEA5816614,ERS3605210,MiSeq,ERS3605210,ERP116356,23.5,microbiota
ERR3460037,14Bue1012Ch05A,AMPLICON,501,4628143,PRJEB33555,SAMEA5816615,3083082,AIX MARSEILLE UNIVERSITE,7/3/14,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",ERC000013,10/31/19,7/31/19,Parachondrostoma_toxostoma,Durance_river,gills,ERX3481788,France,Europe,593,France,44.345,5.772,Buech,host-associated,gills,18.5,male,14Bue1012,43,Aix Marseille Universite,Aix Marseille Universite,2019-10-31T04:04:06Z,2019-07-29T12:20:43Z,public,Illumina MiSeq,bacteria_archaea,Run2,PAIRED,PCR,OTHER,metagenome,ILLUMINA,Pt_microbiota,2019-11-01T00:00:00Z,SAMEA5816615,ERS3605211,MiSeq,ERS3605211,ERP116356,23.5,microbiota
ERR3460038,14Bue1013Ch01A,AMPLICON,501,5323210,PRJEB33555,SAMEA5816616,3319712,AIX MARSEILLE UNIVERSITE,7/3/14,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",ERC000013,10/31/19,7/31/19,Parachondrostoma_toxostoma,Durance_river,skin,ERX3481789,France,Europe,593,France,44.346,5.773,Buech,host-associated,skin,13.5,neuter,14Bue1013,15,Aix Marseille Universite,Aix Marseille Universite,2019-10-31T04:04:06Z,2019-07-29T12:20:43Z,public,Illumina MiSeq,bacteria_archaea,Run2,PAIRED,PCR,OTHER,metagenome,ILLUMINA,Pt_microbiota,2019-11-01T00:00:00Z,SAMEA5816616,ERS3605212,MiSeq,ERS3605212,ERP116356,23.5,microbiota
ERR3460039,14Bue1013Ch02A,AMPLICON,501,11102700,PRJEB33555,SAMEA5816617,5949087,AIX MARSEILLE UNIVERSITE,7/3/14,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",ERC000013,10/31/19,7/31/19,Parachondrostoma_toxostoma,Durance_river,midgut,ERX3481790,France,Europe,593,France,44.346,5.773,Buech,host-associated,midgut,13.5,neuter,14Bue1013,15,Aix Marseille Universite,Aix Marseille Universite,2019-10-31T04:04:06Z,2019-07-29T12:20:43Z,public,Illumina MiSeq,bacteria_archaea,Run2,PAIRED,PCR,OTHER,metagenome,ILLUMINA,Pt_microbiota,2019-11-01T00:00:00Z,SAMEA5816617,ERS3605213,MiSeq,ERS3605213,ERP116356,23.5,microbiota
ERR3460040,14Bue1013Ch03A,AMPLICON,501,6292653,PRJEB33555,SAMEA5816618,3466527,AIX MARSEILLE UNIVERSITE,7/3/14,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",ERC000013,10/31/19,7/31/19,Parachondrostoma_toxostoma,Durance_river,hindgut,ERX3481791,France,Europe,593,France,44.346,5.773,Buech,host-associated,hindgut,13.5,neuter,14Bue1013,15,Aix Marseille Universite,Aix Marseille Universite,2019-10-31T04:04:06Z,2019-07-29T12:20:43Z,public,Illumina MiSeq,bacteria_archaea,Run2,PAIRED,PCR,OTHER,metagenome,ILLUMINA,Pt_microbiota,2019-11-01T00:00:00Z,SAMEA5816618,ERS3605214,MiSeq,ERS3605214,ERP116356,23.5,microbiota
ERR3460041,14Bue1013Ch05A,AMPLICON,501,7456688,PRJEB33555,SAMEA5816619,4332850,AIX MARSEILLE UNIVERSITE,7/3/14,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",ERC000013,10/31/19,7/31/19,Parachondrostoma_toxostoma,Durance_river,gills,ERX3481792,France,Europe,593,France,44.346,5.773,Buech,host-associated,gills,13.5,neuter,14Bue1013,15,Aix Marseille Universite,Aix Marseille Universite,2019-10-31T04:04:06Z,2019-07-29T12:20:43Z,public,Illumina MiSeq,bacteria_archaea,Run2,PAIRED,PCR,OTHER,metagenome,ILLUMINA,Pt_microbiota,2019-11-01T00:00:00Z,SAMEA5816619,ERS3605215,MiSeq,ERS3605215,ERP116356,23.5,microbiota
ERR3460042,14Bue1014Ch01A,AMPLICON,501,6587798,PRJEB33555,SAMEA5816620,3841149,AIX MARSEILLE UNIVERSITE,7/3/14,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",ERC000013,10/31/19,7/31/19,Parachondrostoma_toxostoma,Durance_river,skin,ERX3481793,France,Europe,593,France,44.347,5.774,Buech,host-associated,skin,"13,0",neuter,14Bue1014,16,Aix Marseille Universite,Aix Marseille Universite,2019-10-31T04:04:06Z,2019-07-29T12:20:43Z,public,Illumina MiSeq,bacteria_archaea,Run2,PAIRED,PCR,OTHER,metagenome,ILLUMINA,Pt_microbiota,2019-11-01T00:00:00Z,SAMEA5816620,ERS3605216,MiSeq,ERS3605216,ERP116356,23.5,microbiota
ERR3460043,14Bue1014Ch02A,AMPLICON,501,14672757,PRJEB33555,SAMEA5816621,7542658,AIX MARSEILLE UNIVERSITE,7/3/14,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",ERC000013,10/31/19,7/31/19,Parachondrostoma_toxostoma,Durance_river,midgut,ERX3481794,France,Europe,593,France,44.347,5.774,Buech,host-associated,midgut,"13,0",neuter,14Bue1014,16,Aix Marseille Universite,Aix Marseille Universite,2019-10-31T04:04:06Z,2019-07-29T12:20:43Z,public,Illumina MiSeq,bacteria_archaea,Run2,PAIRED,PCR,OTHER,metagenome,ILLUMINA,Pt_microbiota,2019-11-01T00:00:00Z,SAMEA5816621,ERS3605217,MiSeq,ERS3605217,ERP116356,23.5,microbiota
ERR3460044,14Bue1014Ch03A,AMPLICON,501,12631366,PRJEB33555,SAMEA5816622,6684812,AIX MARSEILLE UNIVERSITE,7/3/14,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",ERC000013,10/31/19,7/31/19,Parachondrostoma_toxostoma,Durance_river,hindgut,ERX3481795,France,Europe,593,France,44.347,5.774,Buech,host-associated,hindgut,"13,0",neuter,14Bue1014,16,Aix Marseille Universite,Aix Marseille Universite,2019-10-31T04:04:06Z,2019-07-29T12:20:43Z,public,Illumina MiSeq,bacteria_archaea,Run2,PAIRED,PCR,OTHER,metagenome,ILLUMINA,Pt_microbiota,2019-11-01T00:00:00Z,SAMEA5816622,ERS3605218,MiSeq,ERS3605218,ERP116356,23.5,microbiota
ERR3460045,14Bue1014Ch05A,AMPLICON,501,3971372,PRJEB33555,SAMEA5816623,2666976,AIX MARSEILLE UNIVERSITE,7/3/14,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",ERC000013,10/31/19,7/31/19,Parachondrostoma_toxostoma,Durance_river,gills,ERX3481796,France,Europe,593,France,44.347,5.774,Buech,host-associated,gills,"13,0",neuter,14Bue1014,16,Aix Marseille Universite,Aix Marseille Universite,2019-10-31T04:04:06Z,2019-07-29T12:20:43Z,public,Illumina MiSeq,bacteria_archaea,Run2,PAIRED,PCR,OTHER,metagenome,ILLUMINA,Pt_microbiota,2019-11-01T00:00:00Z,SAMEA5816623,ERS3605219,MiSeq,ERS3605219,ERP116356,23.5,microbiota
ERR3460046,14Bue1015Ch01A,AMPLICON,501,9640789,PRJEB33555,SAMEA5816624,5407237,AIX MARSEILLE UNIVERSITE,7/3/14,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",ERC000013,10/31/19,7/31/19,Parachondrostoma_toxostoma,Durance_river,skin,ERX3481797,France,Europe,593,France,44.348,5.775,Buech,host-associated,skin,12.5,neuter,14Bue1015,15,Aix Marseille Universite,Aix Marseille Universite,2019-10-31T04:04:06Z,2019-07-29T12:20:43Z,public,Illumina MiSeq,bacteria_archaea,Run2,PAIRED,PCR,OTHER,metagenome,ILLUMINA,Pt_microbiota,2019-11-01T00:00:00Z,SAMEA5816624,ERS3605220,MiSeq,ERS3605220,ERP116356,23.5,microbiota
ERR3460047,14Bue1015Ch02A,AMPLICON,501,9922892,PRJEB33555,SAMEA5816625,5291014,AIX MARSEILLE UNIVERSITE,7/3/14,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",ERC000013,10/31/19,7/31/19,Parachondrostoma_toxostoma,Durance_river,midgut,ERX3481798,France,Europe,593,France,44.348,5.775,Buech,host-associated,midgut,12.5,neuter,14Bue1015,15,Aix Marseille Universite,Aix Marseille Universite,2019-10-31T04:04:06Z,2019-07-29T12:20:43Z,public,Illumina MiSeq,bacteria_archaea,Run2,PAIRED,PCR,OTHER,metagenome,ILLUMINA,Pt_microbiota,2019-11-01T00:00:00Z,SAMEA5816625,ERS3605221,MiSeq,ERS3605221,ERP116356,23.5,microbiota
ERR3460048,14Bue1015Ch03A,AMPLICON,501,20903470,PRJEB33555,SAMEA5816626,10790686,AIX MARSEILLE UNIVERSITE,7/3/14,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",ERC000013,10/31/19,7/31/19,Parachondrostoma_toxostoma,Durance_river,hindgut,ERX3481799,France,Europe,593,France,44.348,5.775,Buech,host-associated,hindgut,12.5,neuter,14Bue1015,15,Aix Marseille Universite,Aix Marseille Universite,2019-10-31T04:04:06Z,2019-07-29T12:20:43Z,public,Illumina MiSeq,bacteria_archaea,Run2,PAIRED,PCR,OTHER,metagenome,ILLUMINA,Pt_microbiota,2019-11-01T00:00:00Z,SAMEA5816626,ERS3605222,MiSeq,ERS3605222,ERP116356,23.5,microbiota
ERR3460049,14Bue1015Ch05A,AMPLICON,501,7000813,PRJEB33555,SAMEA5816627,4124074,AIX MARSEILLE UNIVERSITE,7/3/14,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",ERC000013,10/31/19,7/31/19,Parachondrostoma_toxostoma,Durance_river,gills,ERX3481800,France,Europe,593,France,44.348,5.775,Buech,host-associated,gills,12.5,neuter,14Bue1015,15,Aix Marseille Universite,Aix Marseille Universite,2019-10-31T04:04:06Z,2019-07-29T12:20:43Z,public,Illumina MiSeq,bacteria_archaea,Run2,PAIRED,PCR,OTHER,metagenome,ILLUMINA,Pt_microbiota,2019-11-01T00:00:00Z,SAMEA5816627,ERS3605223,MiSeq,ERS3605223,ERP116356,23.5,microbiota
ERR3460050,14Bue1016Ch01A,AMPLICON,501,5787896,PRJEB33555,SAMEA5816628,3495336,AIX MARSEILLE UNIVERSITE,7/3/14,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",ERC000013,10/31/19,7/31/19,Parachondrostoma_toxostoma,Durance_river,skin,ERX3481801,France,Europe,593,France,44.349,5.776,Buech,host-associated,skin,18.5,neuter,14Bue1016,44,Aix Marseille Universite,Aix Marseille Universite,2019-10-31T04:04:06Z,2019-07-29T12:20:43Z,public,Illumina MiSeq,bacteria_archaea,Run2,PAIRED,PCR,OTHER,metagenome,ILLUMINA,Pt_microbiota,2019-11-01T00:00:00Z,SAMEA5816628,ERS3605224,MiSeq,ERS3605224,ERP116356,23.5,microbiota
ERR3460051,14Bue1016Ch02A,AMPLICON,501,4525239,PRJEB33555,SAMEA5816629,2596864,AIX MARSEILLE UNIVERSITE,7/3/14,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",ERC000013,10/31/19,7/31/19,Parachondrostoma_toxostoma,Durance_river,midgut,ERX3481802,France,Europe,593,France,44.349,5.776,Buech,host-associated,midgut,18.5,neuter,14Bue1016,44,Aix Marseille Universite,Aix Marseille Universite,2019-10-31T04:04:06Z,2019-07-29T12:20:43Z,public,Illumina MiSeq,bacteria_archaea,Run2,PAIRED,PCR,OTHER,metagenome,ILLUMINA,Pt_microbiota,2019-11-01T00:00:00Z,SAMEA5816629,ERS3605225,MiSeq,ERS3605225,ERP116356,23.5,microbiota
ERR3460052,14Bue1016Ch03A,AMPLICON,501,3957316,PRJEB33555,SAMEA5816630,2615274,AIX MARSEILLE UNIVERSITE,7/3/14,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",ERC000013,10/31/19,7/31/19,Parachondrostoma_toxostoma,Durance_river,hindgut,ERX3481803,France,Europe,593,France,44.349,5.776,Buech,host-associated,hindgut,18.5,neuter,14Bue1016,44,Aix Marseille Universite,Aix Marseille Universite,2019-10-31T04:04:06Z,2019-07-29T12:20:43Z,public,Illumina MiSeq,bacteria_archaea,Run2,PAIRED,PCR,OTHER,metagenome,ILLUMINA,Pt_microbiota,2019-11-01T00:00:00Z,SAMEA5816630,ERS3605226,MiSeq,ERS3605226,ERP116356,23.5,microbiota
ERR3460053,14Bue1016Cn05A,AMPLICON,500,4591154,PRJEB33555,SAMEA5816631,3108124,AIX MARSEILLE UNIVERSITE,7/3/14,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",ERC000013,10/31/19,7/31/19,Parachondrostoma_toxostoma,Durance_river,gills,ERX3481804,France,Europe,593,France,44.349,5.776,Buech,host-associated,gills,18.5,neuter,14Bue1016,44,Aix Marseille Universite,Aix Marseille Universite,2019-10-31T04:04:06Z,2019-07-29T12:20:44Z,public,Illumina MiSeq,bacteria_archaea,Run2,PAIRED,PCR,OTHER,metagenome,ILLUMINA,Pt_microbiota,2019-11-01T00:00:00Z,SAMEA5816631,ERS3605227,MiSeq,ERS3605227,ERP116356,23.5,microbiota
ERR3460054,14Bue1017Ch01A,AMPLICON,501,12586773,PRJEB33555,SAMEA5816632,6783050,AIX MARSEILLE UNIVERSITE,7/3/14,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",ERC000013,10/31/19,7/31/19,Parachondrostoma_toxostoma,Durance_river,skin,ERX3481805,France,Europe,593,France,44.35,5.777,Buech,host-associated,skin,13.5,neuter,14Bue1017,16,Aix Marseille Universite,Aix Marseille Universite,2019-10-31T04:04:06Z,2019-07-29T12:20:44Z,public,Illumina MiSeq,bacteria_archaea,Run2,PAIRED,PCR,OTHER,metagenome,ILLUMINA,Pt_microbiota,2019-11-01T00:00:00Z,SAMEA5816632,ERS3605228,MiSeq,ERS3605228,ERP116356,23.5,microbiota
ERR3460055,14Bue1017Ch02A,AMPLICON,501,12229216,PRJEB33555,SAMEA5816633,6495349,AIX MARSEILLE UNIVERSITE,7/3/14,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",ERC000013,10/31/19,7/31/19,Parachondrostoma_toxostoma,Durance_river,midgut,ERX3481806,France,Europe,593,France,44.35,5.777,Buech,host-associated,midgut,13.5,neuter,14Bue1017,16,Aix Marseille Universite,Aix Marseille Universite,2019-10-31T04:04:06Z,2019-07-29T12:20:44Z,public,Illumina MiSeq,bacteria_archaea,Run2,PAIRED,PCR,OTHER,metagenome,ILLUMINA,Pt_microbiota,2019-11-01T00:00:00Z,SAMEA5816633,ERS3605229,MiSeq,ERS3605229,ERP116356,23.5,microbiota
ERR3460056,14Bue1017Ch03A,AMPLICON,501,14370844,PRJEB33555,SAMEA5816634,7577215,AIX MARSEILLE UNIVERSITE,7/3/14,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",ERC000013,10/31/19,7/31/19,Parachondrostoma_toxostoma,Durance_river,hindgut,ERX3481807,France,Europe,593,France,44.35,5.777,Buech,host-associated,hindgut,13.5,neuter,14Bue1017,16,Aix Marseille Universite,Aix Marseille Universite,2019-10-31T04:04:06Z,2019-07-29T12:20:44Z,public,Illumina MiSeq,bacteria_archaea,Run2,PAIRED,PCR,OTHER,metagenome,ILLUMINA,Pt_microbiota,2019-11-01T00:00:00Z,SAMEA5816634,ERS3605230,MiSeq,ERS3605230,ERP116356,23.5,microbiota
ERR3460057,14Bue1017Ch05A,AMPLICON,501,5763198,PRJEB33555,SAMEA5816635,3768687,AIX MARSEILLE UNIVERSITE,7/3/14,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",ERC000013,10/31/19,7/31/19,Parachondrostoma_toxostoma,Durance_river,gills,ERX3481808,France,Europe,593,France,44.35,5.777,Buech,host-associated,gills,13.5,neuter,14Bue1017,16,Aix Marseille Universite,Aix Marseille Universite,2019-10-31T04:04:06Z,2019-07-29T12:20:44Z,public,Illumina MiSeq,bacteria_archaea,Run2,PAIRED,PCR,OTHER,metagenome,ILLUMINA,Pt_microbiota,2019-11-01T00:00:00Z,SAMEA5816635,ERS3605231,MiSeq,ERS3605231,ERP116356,23.5,microbiota
ERR3460058,14Bue1018Ch01A,AMPLICON,501,11435104,PRJEB33555,SAMEA5816636,6325986,AIX MARSEILLE UNIVERSITE,7/3/14,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",ERC000013,10/31/19,7/31/19,Parachondrostoma_toxostoma,Durance_river,skin,ERX3481809,France,Europe,593,France,44.351,5.778,Buech,host-associated,skin,15.5,neuter,14Bue1018,29,Aix Marseille Universite,Aix Marseille Universite,2019-10-31T04:04:06Z,2019-07-29T12:20:44Z,public,Illumina MiSeq,bacteria_archaea,Run2,PAIRED,PCR,OTHER,metagenome,ILLUMINA,Pt_microbiota,2019-11-01T00:00:00Z,SAMEA5816636,ERS3605232,MiSeq,ERS3605232,ERP116356,23.5,microbiota
ERR3460059,14Bue1018Ch02A,AMPLICON,501,8307825,PRJEB33555,SAMEA5816637,4550021,AIX MARSEILLE UNIVERSITE,7/3/14,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",ERC000013,10/31/19,7/31/19,Parachondrostoma_toxostoma,Durance_river,midgut,ERX3481810,France,Europe,593,France,44.351,5.778,Buech,host-associated,midgut,15.5,neuter,14Bue1018,29,Aix Marseille Universite,Aix Marseille Universite,2019-10-31T04:04:06Z,2019-07-29T12:20:44Z,public,Illumina MiSeq,bacteria_archaea,Run2,PAIRED,PCR,OTHER,metagenome,ILLUMINA,Pt_microbiota,2019-11-01T00:00:00Z,SAMEA5816637,ERS3605233,MiSeq,ERS3605233,ERP116356,23.5,microbiota
ERR3460060,14Bue1018Ch03A,AMPLICON,501,13156452,PRJEB33555,SAMEA5816638,7090398,AIX MARSEILLE UNIVERSITE,7/3/14,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",ERC000013,10/31/19,7/31/19,Parachondrostoma_toxostoma,Durance_river,hindgut,ERX3481811,France,Europe,593,France,44.351,5.778,Buech,host-associated,hindgut,15.5,neuter,14Bue1018,29,Aix Marseille Universite,Aix Marseille Universite,2019-10-31T04:04:06Z,2019-07-29T12:20:44Z,public,Illumina MiSeq,bacteria_archaea,Run2,PAIRED,PCR,OTHER,metagenome,ILLUMINA,Pt_microbiota,2019-11-01T00:00:00Z,SAMEA5816638,ERS3605234,MiSeq,ERS3605234,ERP116356,23.5,microbiota
ERR3460061,14Bue1018Ch05A,AMPLICON,501,7344712,PRJEB33555,SAMEA5816639,4591731,AIX MARSEILLE UNIVERSITE,7/3/14,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",ERC000013,10/31/19,7/31/19,Parachondrostoma_toxostoma,Durance_river,gills,ERX3481812,France,Europe,593,France,44.351,5.778,Buech,host-associated,gills,15.5,neuter,14Bue1018,29,Aix Marseille Universite,Aix Marseille Universite,2019-10-31T04:04:06Z,2019-07-29T12:20:44Z,public,Illumina MiSeq,bacteria_archaea,Run2,PAIRED,PCR,OTHER,metagenome,ILLUMINA,Pt_microbiota,2019-11-01T00:00:00Z,SAMEA5816639,ERS3605235,MiSeq,ERS3605235,ERP116356,23.5,microbiota
ERR3460062,14Bue1019Ch01A,AMPLICON,501,5484726,PRJEB33555,SAMEA5816640,3331419,AIX MARSEILLE UNIVERSITE,7/3/14,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",ERC000013,10/31/19,7/31/19,Parachondrostoma_toxostoma,Durance_river,skin,ERX3481813,France,Europe,593,France,44.352,5.779,Buech,host-associated,skin,12.5,neuter,14Bue1019,15,Aix Marseille Universite,Aix Marseille Universite,2019-10-31T04:04:06Z,2019-07-29T12:20:44Z,public,Illumina MiSeq,bacteria_archaea,Run2,PAIRED,PCR,OTHER,metagenome,ILLUMINA,Pt_microbiota,2019-11-01T00:00:00Z,SAMEA5816640,ERS3605236,MiSeq,ERS3605236,ERP116356,23.5,microbiota
ERR3460063,14Bue1019Ch02A,AMPLICON,501,13593115,PRJEB33555,SAMEA5816641,7285942,AIX MARSEILLE UNIVERSITE,7/3/14,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",ERC000013,10/31/19,7/31/19,Parachondrostoma_toxostoma,Durance_river,midgut,ERX3481814,France,Europe,593,France,44.352,5.779,Buech,host-associated,midgut,12.5,neuter,14Bue1019,15,Aix Marseille Universite,Aix Marseille Universite,2019-10-31T04:04:06Z,2019-07-29T12:20:44Z,public,Illumina MiSeq,bacteria_archaea,Run2,PAIRED,PCR,OTHER,metagenome,ILLUMINA,Pt_microbiota,2019-11-01T00:00:00Z,SAMEA5816641,ERS3605237,MiSeq,ERS3605237,ERP116356,23.5,microbiota
ERR3460064,14Bue1019Ch03A,AMPLICON,501,13939190,PRJEB33555,SAMEA5816642,7304937,AIX MARSEILLE UNIVERSITE,7/3/14,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",ERC000013,10/31/19,7/31/19,Parachondrostoma_toxostoma,Durance_river,hindgut,ERX3481815,France,Europe,593,France,44.352,5.779,Buech,host-associated,hindgut,12.5,neuter,14Bue1019,15,Aix Marseille Universite,Aix Marseille Universite,2019-10-31T04:04:06Z,2019-07-29T12:20:44Z,public,Illumina MiSeq,bacteria_archaea,Run2,PAIRED,PCR,OTHER,metagenome,ILLUMINA,Pt_microbiota,2019-11-01T00:00:00Z,SAMEA5816642,ERS3605238,MiSeq,ERS3605238,ERP116356,23.5,microbiota
